1.771802428626066683e-02
1.261721442406092859e-02
1.229329856939939333e-02
1.194016418919346956e-02
1.153435690601998381e-02
1.123189540959677706e-02
1.102762986471858379e-02
1.086274591032686948e-02
1.074290907098595163e-02
1.063139231715043952e-02
1.052381262410368758e-02
1.044065093122042986e-02
1.036955906474935733e-02
1.029757659224504046e-02
1.021265767478537860e-02
1.015174592414518247e-02
1.012339204684288736e-02
1.005786454482501292e-02
1.000594130934225057e-02
9.968536480124226898e-03
9.937342399566262072e-03
9.918250415917232929e-03
9.885387104377602735e-03
9.829581962125286121e-03
9.811409489981812171e-03
9.780818836094395258e-03
9.753710934745364949e-03
9.700169963411787652e-03
9.692989106660762633e-03
9.642788847044869369e-03
