1.537391805266328550e-02
1.222041081603236767e-02
1.200030982444623417e-02
1.185511610384813556e-02
1.162506358413188494e-02
1.142849055745014976e-02
1.125458529438298945e-02
1.109646623038677837e-02
1.095140413426369183e-02
1.080277546091927554e-02
1.071603899568463955e-02
1.060729663993132538e-02
1.052298178349268983e-02
1.048448278757436146e-02
1.041393085310543011e-02
1.037446027892885772e-02
1.033835367890734852e-02
1.027602524958885419e-02
1.026775821273721509e-02
1.017630829513118187e-02
1.017769417065439788e-02
1.011698623979012147e-02
1.010684067953052448e-02
1.006711039492109994e-02
1.003839615822850993e-02
1.002235687196535024e-02
9.987942366386103402e-03
9.945384100716995329e-03
9.922094009048079352e-03
9.907983513594179753e-03
